,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Artist,TrackName,t_id,popularity,Target
390,0.00951,https://api.spotify.com/v1/audio-analysis/26oymxHmvOIvS8Ni6sPkF6,0.547,217467,0.727,26oymxHmvOIvS8Ni6sPkF6,0.0152,7,0.116,-5.671,1,0.0327,75.124,4,https://api.spotify.com/v1/tracks/26oymxHmvOIvS8Ni6sPkF6,audio_features,spotify:track:26oymxHmvOIvS8Ni6sPkF6,0.234,Suuns,Armed For Peace,26oymxHmvOIvS8Ni6sPkF6,22,0
391,0.635,https://api.spotify.com/v1/audio-analysis/0nYwmUwtBWF1EypKOZPAii,0.57,359827,0.311,0nYwmUwtBWF1EypKOZPAii,0.0145,2,0.496,-7.975,0,0.0273,141.823,4,https://api.spotify.com/v1/tracks/0nYwmUwtBWF1EypKOZPAii,audio_features,spotify:track:0nYwmUwtBWF1EypKOZPAii,0.507,Timber Timbre,Black Water,0nYwmUwtBWF1EypKOZPAii,30,0
392,0.917,https://api.spotify.com/v1/audio-analysis/27Wy3mCVRdW9ih3jFxRvtb,0.58,173947,0.854,27Wy3mCVRdW9ih3jFxRvtb,0.96,1,0.143,-11.925,0,0.0575,114.352,4,https://api.spotify.com/v1/tracks/27Wy3mCVRdW9ih3jFxRvtb,audio_features,spotify:track:27Wy3mCVRdW9ih3jFxRvtb,0.0339,Tim Hecker,The Piano Drop,27Wy3mCVRdW9ih3jFxRvtb,30,0
393,0.000112,https://api.spotify.com/v1/audio-analysis/3zix0Z1NLd7IkQEJwN9QWt,0.442,318880,0.699,3zix0Z1NLd7IkQEJwN9QWt,0.515,11,0.509,-7.861,0,0.0539,136.023,4,https://api.spotify.com/v1/tracks/3zix0Z1NLd7IkQEJwN9QWt,audio_features,spotify:track:3zix0Z1NLd7IkQEJwN9QWt,0.263,Tiny Fingers,The Quilt,3zix0Z1NLd7IkQEJwN9QWt,4,0
394,0.0983,https://api.spotify.com/v1/audio-analysis/7ntT9X35Y8FspsqYI2qRi3,0.698,238867,0.758,7ntT9X35Y8FspsqYI2qRi3,0.0251,4,0.79,-6.841,1,0.086,101.973,4,https://api.spotify.com/v1/tracks/7ntT9X35Y8FspsqYI2qRi3,audio_features,spotify:track:7ntT9X35Y8FspsqYI2qRi3,0.311,Tune-Yards,Gangsta,7ntT9X35Y8FspsqYI2qRi3,40,0
395,0.283,https://api.spotify.com/v1/audio-analysis/61OnQKivoMdLbL0TbHsA62,0.681,344073,0.69,61OnQKivoMdLbL0TbHsA62,0.00194,2,0.0482,-6.209,1,0.0504,107.816,4,https://api.spotify.com/v1/tracks/61OnQKivoMdLbL0TbHsA62,audio_features,spotify:track:61OnQKivoMdLbL0TbHsA62,0.763,Yemen Blues,Eli,61OnQKivoMdLbL0TbHsA62,26,0
396,0.23,https://api.spotify.com/v1/audio-analysis/0wLnzC7If4AcBPGY4pVUki,0.429,239173,0.575,0wLnzC7If4AcBPGY4pVUki,4.64e-05,4,0.343,-8.804,0,0.0277,138.126,4,https://api.spotify.com/v1/tracks/0wLnzC7If4AcBPGY4pVUki,audio_features,spotify:track:0wLnzC7If4AcBPGY4pVUki,0.465,Berry Sakharof,האחד,0wLnzC7If4AcBPGY4pVUki,10,0
397,0.723,https://api.spotify.com/v1/audio-analysis/0ncZMrH4tUif4XbTgOddlp,0.462,286307,0.516,0ncZMrH4tUif4XbTgOddlp,0.0,8,0.121,-7.698,1,0.0325,77.471,3,https://api.spotify.com/v1/tracks/0ncZMrH4tUif4XbTgOddlp,audio_features,spotify:track:0ncZMrH4tUif4XbTgOddlp,0.508,Iron & Wine,Walking Far From Home,0ncZMrH4tUif4XbTgOddlp,36,0
398,0.0749,https://api.spotify.com/v1/audio-analysis/3JVuEBIlHyIKw4ts5J62KK,0.765,212067,0.606,3JVuEBIlHyIKw4ts5J62KK,0.000235,11,0.302,-11.692,0,0.303,100.027,4,https://api.spotify.com/v1/tracks/3JVuEBIlHyIKw4ts5J62KK,audio_features,spotify:track:3JVuEBIlHyIKw4ts5J62KK,0.508,Modeselektor,Pretentious Friends feat. Busdriver,3JVuEBIlHyIKw4ts5J62KK,32,0
399,0.0497,https://api.spotify.com/v1/audio-analysis/5pMOgMP0ichMtGICicoAa8,0.816,142867,0.829,5pMOgMP0ichMtGICicoAa8,0.000746,9,0.151,-5.247,1,0.0411,123.951,4,https://api.spotify.com/v1/tracks/5pMOgMP0ichMtGICicoAa8,audio_features,spotify:track:5pMOgMP0ichMtGICicoAa8,0.96,Dirty Projectors,Knotty Pine,5pMOgMP0ichMtGICicoAa8,31,0
400,0.932,https://api.spotify.com/v1/audio-analysis/02ww0c8o8q5oKwjjKx5Qjn,0.484,182480,0.246,02ww0c8o8q5oKwjjKx5Qjn,5.01e-06,0,0.111,-10.179,0,0.0355,101.426,4,https://api.spotify.com/v1/tracks/02ww0c8o8q5oKwjjKx5Qjn,audio_features,spotify:track:02ww0c8o8q5oKwjjKx5Qjn,0.325,Feist,Train Song,02ww0c8o8q5oKwjjKx5Qjn,37,0
401,0.882,https://api.spotify.com/v1/audio-analysis/2culGQEiENpC5wpsFX7yx7,0.555,226413,0.215,2culGQEiENpC5wpsFX7yx7,0.59,6,0.115,-13.967,0,0.0315,77.874,4,https://api.spotify.com/v1/tracks/2culGQEiENpC5wpsFX7yx7,audio_features,spotify:track:2culGQEiENpC5wpsFX7yx7,0.337,Grizzly Bear,Deep Blue Sea,2culGQEiENpC5wpsFX7yx7,37,0
402,0.993,https://api.spotify.com/v1/audio-analysis/4KuXhXShz6koUrJE9igH2U,0.498,231080,0.23,4KuXhXShz6koUrJE9igH2U,0.556,11,0.0954,-8.823,1,0.0632,93.957,3,https://api.spotify.com/v1/tracks/4KuXhXShz6koUrJE9igH2U,audio_features,spotify:track:4KuXhXShz6koUrJE9igH2U,0.236,Kronos Quartet,Dark Was the Night,4KuXhXShz6koUrJE9igH2U,22,0
403,0.852,https://api.spotify.com/v1/audio-analysis/6RfbsXPGL9ueQ2PUrzDUBt,0.597,143440,0.275,6RfbsXPGL9ueQ2PUrzDUBt,0.254,9,0.107,-11.732,0,0.0344,112.946,3,https://api.spotify.com/v1/tracks/6RfbsXPGL9ueQ2PUrzDUBt,audio_features,spotify:track:6RfbsXPGL9ueQ2PUrzDUBt,0.259,Grizzly Bear,Service Bell,6RfbsXPGL9ueQ2PUrzDUBt,28,0
404,0.0292,https://api.spotify.com/v1/audio-analysis/3c9MPVs2JdR1YaM3OSiSr9,0.369,233500,0.458,3c9MPVs2JdR1YaM3OSiSr9,0.000377,2,0.123,-8.016,1,0.0335,131.188,4,https://api.spotify.com/v1/tracks/3c9MPVs2JdR1YaM3OSiSr9,audio_features,spotify:track:3c9MPVs2JdR1YaM3OSiSr9,0.157,Clem Snide,Beautiful,3c9MPVs2JdR1YaM3OSiSr9,30,0
405,0.822,https://api.spotify.com/v1/audio-analysis/7D6hBodV51VUNQGOYaRFTR,0.411,157827,0.27,7D6hBodV51VUNQGOYaRFTR,0.013,1,0.0884,-11.709,1,0.0494,159.386,3,https://api.spotify.com/v1/tracks/7D6hBodV51VUNQGOYaRFTR,audio_features,spotify:track:7D6hBodV51VUNQGOYaRFTR,0.588,Phosphorescent,Too Sick To Pray,7D6hBodV51VUNQGOYaRFTR,25,0
406,0.153,https://api.spotify.com/v1/audio-analysis/3wfzPDkYUxXmlD5NNlyvrS,0.397,295000,0.662,3wfzPDkYUxXmlD5NNlyvrS,0.00457,5,0.0527,-9.421,1,0.0329,111.468,4,https://api.spotify.com/v1/tracks/3wfzPDkYUxXmlD5NNlyvrS,audio_features,spotify:track:3wfzPDkYUxXmlD5NNlyvrS,0.743,Phosphorescent,I Don't Care If There's Cursing,3wfzPDkYUxXmlD5NNlyvrS,24,0
407,0.166,https://api.spotify.com/v1/audio-analysis/7HKhrTJwrRxCqHDdVl71eM,0.594,207667,0.486,7HKhrTJwrRxCqHDdVl71eM,0.00104,6,0.159,-9.541,1,0.0285,96.252,4,https://api.spotify.com/v1/tracks/7HKhrTJwrRxCqHDdVl71eM,audio_features,spotify:track:7HKhrTJwrRxCqHDdVl71eM,0.469,Magnolia Electric Co.,O! Grace,7HKhrTJwrRxCqHDdVl71eM,28,0
408,0.41,https://api.spotify.com/v1/audio-analysis/57WuNSozsmPXnHpRTOWkKq,0.604,383627,0.661,57WuNSozsmPXnHpRTOWkKq,0.000829,1,0.11,-8.47,0,0.0243,109.014,4,https://api.spotify.com/v1/tracks/57WuNSozsmPXnHpRTOWkKq,audio_features,spotify:track:57WuNSozsmPXnHpRTOWkKq,0.321,David Bazan,Hard To Be,57WuNSozsmPXnHpRTOWkKq,27,0
409,0.289,https://api.spotify.com/v1/audio-analysis/0iTpQYzJnYgh7kIxyq8A2O,0.537,243160,0.712,0iTpQYzJnYgh7kIxyq8A2O,0.00568,5,0.08,-5.597,1,0.0286,159.871,4,https://api.spotify.com/v1/tracks/0iTpQYzJnYgh7kIxyq8A2O,audio_features,spotify:track:0iTpQYzJnYgh7kIxyq8A2O,0.704,Grizzly Bear,Two Weeks,0iTpQYzJnYgh7kIxyq8A2O,67,0
410,0.108,https://api.spotify.com/v1/audio-analysis/4K3KZXvnKFVkqMbf1p92td,0.724,235600,0.824,4K3KZXvnKFVkqMbf1p92td,8.42e-05,6,0.0803,-5.089,0,0.0773,119.968,4,https://api.spotify.com/v1/tracks/4K3KZXvnKFVkqMbf1p92td,audio_features,spotify:track:4K3KZXvnKFVkqMbf1p92td,0.741,Think About Life,Johanna,4K3KZXvnKFVkqMbf1p92td,7,0
411,0.578,https://api.spotify.com/v1/audio-analysis/6lpmI2TBx2CNbAGs08ftzt,0.49,473667,0.354,6lpmI2TBx2CNbAGs08ftzt,1.98e-06,10,0.11,-7.784,0,0.0292,123.416,4,https://api.spotify.com/v1/tracks/6lpmI2TBx2CNbAGs08ftzt,audio_features,spotify:track:6lpmI2TBx2CNbAGs08ftzt,0.172,The Decemberists,Sleepless,6lpmI2TBx2CNbAGs08ftzt,25,0
412,0.109,https://api.spotify.com/v1/audio-analysis/477XuL6LgQdlwrbuEVClDh,0.569,314320,0.542,477XuL6LgQdlwrbuEVClDh,4.38e-06,0,0.204,-5.784,1,0.134,76.309,4,https://api.spotify.com/v1/tracks/477XuL6LgQdlwrbuEVClDh,audio_features,spotify:track:477XuL6LgQdlwrbuEVClDh,0.53,Dirty Projectors,Stillness Is The Move,477XuL6LgQdlwrbuEVClDh,32,0
413,0.164,https://api.spotify.com/v1/audio-analysis/1xbBrYeP3uKFz68H1zTq94,0.269,291427,0.493,1xbBrYeP3uKFz68H1zTq94,0.000552,6,0.134,-6.493,0,0.0314,117.035,4,https://api.spotify.com/v1/tracks/1xbBrYeP3uKFz68H1zTq94,audio_features,spotify:track:1xbBrYeP3uKFz68H1zTq94,0.125,Aviv Guedj,ילדה,1xbBrYeP3uKFz68H1zTq94,9,0
414,0.0511,https://api.spotify.com/v1/audio-analysis/5qR7EF9FGz1garijjHOw7V,0.326,312627,0.401,5qR7EF9FGz1garijjHOw7V,0.0291,4,0.11,-10.19,0,0.0316,167.361,4,https://api.spotify.com/v1/tracks/5qR7EF9FGz1garijjHOw7V,audio_features,spotify:track:5qR7EF9FGz1garijjHOw7V,0.278,Rona Kenan,אם תלך לשם,5qR7EF9FGz1garijjHOw7V,0,0
415,0.191,https://api.spotify.com/v1/audio-analysis/6VuRdXULpxGyBt46tAiCUv,0.612,265333,0.672,6VuRdXULpxGyBt46tAiCUv,0.0392,0,0.0671,-6.284,1,0.0281,123.502,4,https://api.spotify.com/v1/tracks/6VuRdXULpxGyBt46tAiCUv,audio_features,spotify:track:6VuRdXULpxGyBt46tAiCUv,0.255,Jason Lytle,Birds Encouraged Him,6VuRdXULpxGyBt46tAiCUv,11,0
416,0.844,https://api.spotify.com/v1/audio-analysis/2WiK9c5uZMoXJ3kK2zvJN9,0.443,260640,0.14,2WiK9c5uZMoXJ3kK2zvJN9,0.000734,5,0.128,-15.174,1,0.0301,127.535,4,https://api.spotify.com/v1/tracks/2WiK9c5uZMoXJ3kK2zvJN9,audio_features,spotify:track:2WiK9c5uZMoXJ3kK2zvJN9,0.304,Emily Jane White,Victorian America,2WiK9c5uZMoXJ3kK2zvJN9,2,0
417,0.818,https://api.spotify.com/v1/audio-analysis/4SonG5HWyOISV0OKhg4ysF,0.319,106440,0.532,4SonG5HWyOISV0OKhg4ysF,4.11e-05,5,0.0778,-9.596,1,0.0302,87.67,4,https://api.spotify.com/v1/tracks/4SonG5HWyOISV0OKhg4ysF,audio_features,spotify:track:4SonG5HWyOISV0OKhg4ysF,0.162,WHY?,These Hands,4SonG5HWyOISV0OKhg4ysF,19,0
418,0.361,https://api.spotify.com/v1/audio-analysis/1bxpOBPNXzvSSSt8UdfIr2,0.398,144093,0.706,1bxpOBPNXzvSSSt8UdfIr2,0.00269,7,0.101,-6.53,1,0.0344,119.411,4,https://api.spotify.com/v1/tracks/1bxpOBPNXzvSSSt8UdfIr2,audio_features,spotify:track:1bxpOBPNXzvSSSt8UdfIr2,0.259,WHY?,January Twenty Something,1bxpOBPNXzvSSSt8UdfIr2,20,0
419,0.0158,https://api.spotify.com/v1/audio-analysis/5ErxJb6M4Lf3qtNazbY1S6,0.368,213840,0.778,5ErxJb6M4Lf3qtNazbY1S6,0.000259,2,0.106,-6.277,0,0.0405,86.97,4,https://api.spotify.com/v1/tracks/5ErxJb6M4Lf3qtNazbY1S6,audio_features,spotify:track:5ErxJb6M4Lf3qtNazbY1S6,0.162,Raised By Robots,Dinner Pill,5ErxJb6M4Lf3qtNazbY1S6,0,0
420,0.974,https://api.spotify.com/v1/audio-analysis/46305dj8DU0i7ghcSV05h2,0.319,305010,0.163,46305dj8DU0i7ghcSV05h2,0.844,9,0.0914,-13.909,0,0.0416,138.562,4,https://api.spotify.com/v1/tracks/46305dj8DU0i7ghcSV05h2,audio_features,spotify:track:46305dj8DU0i7ghcSV05h2,0.0852,The Antlers,Kettering,46305dj8DU0i7ghcSV05h2,48,0
421,0.379,https://api.spotify.com/v1/audio-analysis/2NVmpcUm2FUUQ04FlWIj2q,0.239,548533,0.318,2NVmpcUm2FUUQ04FlWIj2q,0.801,4,0.0753,-15.484,0,0.0429,62.245,4,https://api.spotify.com/v1/tracks/2NVmpcUm2FUUQ04FlWIj2q,audio_features,spotify:track:2NVmpcUm2FUUQ04FlWIj2q,0.124,John Frusciante,Before The Beginning,2NVmpcUm2FUUQ04FlWIj2q,44,0
422,0.256,https://api.spotify.com/v1/audio-analysis/7jZBPuJmkOsfPkwFD30dAA,0.508,340787,0.953,7jZBPuJmkOsfPkwFD30dAA,0.0445,4,0.929,-6.031,0,0.0806,119.973,4,https://api.spotify.com/v1/tracks/7jZBPuJmkOsfPkwFD30dAA,audio_features,spotify:track:7jZBPuJmkOsfPkwFD30dAA,0.555,Animal Collective,My Girls,7jZBPuJmkOsfPkwFD30dAA,49,0
423,0.266,https://api.spotify.com/v1/audio-analysis/6ClcM1nKAzSmJa4MOUq1KY,0.749,288573,0.625,6ClcM1nKAzSmJa4MOUq1KY,0.0861,10,0.112,-9.163,0,0.0474,84.465,4,https://api.spotify.com/v1/tracks/6ClcM1nKAzSmJa4MOUq1KY,audio_features,spotify:track:6ClcM1nKAzSmJa4MOUq1KY,0.786,B.B. King,See That My Grave Is Kept Clean,6ClcM1nKAzSmJa4MOUq1KY,0,0
424,0.0161,https://api.spotify.com/v1/audio-analysis/0MJdJaOstnyoXEMMnLReun,0.437,235373,0.696,0MJdJaOstnyoXEMMnLReun,0.00183,8,0.465,-6.465,1,0.0555,123.475,4,https://api.spotify.com/v1/tracks/0MJdJaOstnyoXEMMnLReun,audio_features,spotify:track:0MJdJaOstnyoXEMMnLReun,0.254,Cursive,From the Hips,0MJdJaOstnyoXEMMnLReun,38,0
425,0.0922,https://api.spotify.com/v1/audio-analysis/5j2SrD21vkSdJp4h0qQrDj,0.528,294507,0.524,5j2SrD21vkSdJp4h0qQrDj,0.00501,9,0.165,-9.84,0,0.0376,142.176,4,https://api.spotify.com/v1/tracks/5j2SrD21vkSdJp4h0qQrDj,audio_features,spotify:track:5j2SrD21vkSdJp4h0qQrDj,0.433,Danger Mouse,Revenge (feat. The Flaming Lips),5j2SrD21vkSdJp4h0qQrDj,40,0
426,0.99,https://api.spotify.com/v1/audio-analysis/3oxzFERSMgMaCPZGshSpHp,0.412,227693,0.0333,3oxzFERSMgMaCPZGshSpHp,0.565,4,0.117,-15.608,1,0.032,56.425,4,https://api.spotify.com/v1/tracks/3oxzFERSMgMaCPZGshSpHp,audio_features,spotify:track:3oxzFERSMgMaCPZGshSpHp,0.176,Sharon Van Etten,I Wish I Knew,3oxzFERSMgMaCPZGshSpHp,29,0
427,0.859,https://api.spotify.com/v1/audio-analysis/4bwTSsUOJ89Gi65f1uNzgg,0.464,66853,0.186,4bwTSsUOJ89Gi65f1uNzgg,0.0,7,0.361,-12.658,1,0.0387,81.8,3,https://api.spotify.com/v1/tracks/4bwTSsUOJ89Gi65f1uNzgg,audio_features,spotify:track:4bwTSsUOJ89Gi65f1uNzgg,0.624,Iron & Wine,Die,4bwTSsUOJ89Gi65f1uNzgg,24,0
428,0.943,https://api.spotify.com/v1/audio-analysis/5IPIpXq8znsSOybCsbd88v,0.331,374640,0.288,5IPIpXq8znsSOybCsbd88v,0.00453,1,0.0756,-11.067,1,0.0311,130.752,3,https://api.spotify.com/v1/tracks/5IPIpXq8znsSOybCsbd88v,audio_features,spotify:track:5IPIpXq8znsSOybCsbd88v,0.097,Phosphorescent,Wolves,5IPIpXq8znsSOybCsbd88v,54,0
429,0.724,https://api.spotify.com/v1/audio-analysis/67raFTzuOzVFZyEYxbiMxL,0.435,303467,0.606,67raFTzuOzVFZyEYxbiMxL,0.277,10,0.18,-5.614,1,0.0342,92.749,4,https://api.spotify.com/v1/tracks/67raFTzuOzVFZyEYxbiMxL,audio_features,spotify:track:67raFTzuOzVFZyEYxbiMxL,0.374,Vieux Farka Touré,Fafa,67raFTzuOzVFZyEYxbiMxL,27,0
430,0.118,https://api.spotify.com/v1/audio-analysis/5pAWVctic0ClLM714mmqAI,0.638,230493,0.737,5pAWVctic0ClLM714mmqAI,0.00311,9,0.529,-6.507,0,0.0275,118.346,4,https://api.spotify.com/v1/tracks/5pAWVctic0ClLM714mmqAI,audio_features,spotify:track:5pAWVctic0ClLM714mmqAI,0.917,Bob Dylan,Beyond Here Lies Nothin',5pAWVctic0ClLM714mmqAI,31,0
431,0.481,https://api.spotify.com/v1/audio-analysis/5Kgg4zxHO7ab1jsbK8GsPT,0.161,332667,0.212,5Kgg4zxHO7ab1jsbK8GsPT,0.0232,6,0.0572,-10.937,1,0.032,99.655,5,https://api.spotify.com/v1/tracks/5Kgg4zxHO7ab1jsbK8GsPT,audio_features,spotify:track:5Kgg4zxHO7ab1jsbK8GsPT,0.0478,My Brightest Diamond,The Diamond (Son Lux Remix),5Kgg4zxHO7ab1jsbK8GsPT,14,0
432,0.699,https://api.spotify.com/v1/audio-analysis/1x3bxSSANgIxkoyGldhmdX,0.619,247360,0.427,1x3bxSSANgIxkoyGldhmdX,0.00238,10,0.0823,-10.737,1,0.04,61.75,4,https://api.spotify.com/v1/tracks/1x3bxSSANgIxkoyGldhmdX,audio_features,spotify:track:1x3bxSSANgIxkoyGldhmdX,0.436,Death Cab for Cutie,Grapevine Fires,1x3bxSSANgIxkoyGldhmdX,49,0
433,0.476,https://api.spotify.com/v1/audio-analysis/6HhEUsFdNabIKGP8ouJY2K,0.0917,244787,0.363,6HhEUsFdNabIKGP8ouJY2K,0.000227,9,0.18,-7.605,1,0.0317,77.681,4,https://api.spotify.com/v1/tracks/6HhEUsFdNabIKGP8ouJY2K,audio_features,spotify:track:6HhEUsFdNabIKGP8ouJY2K,0.356,Spiritualized,Sweet Talk,6HhEUsFdNabIKGP8ouJY2K,23,0
434,0.963,https://api.spotify.com/v1/audio-analysis/7alLCmeSjQ5vF5iLtnK0OB,0.599,180547,0.0779,7alLCmeSjQ5vF5iLtnK0OB,0.000699,1,0.112,-15.818,1,0.036,82.641,4,https://api.spotify.com/v1/tracks/7alLCmeSjQ5vF5iLtnK0OB,audio_features,spotify:track:7alLCmeSjQ5vF5iLtnK0OB,0.182,Laura Veirs,Freight Train,7alLCmeSjQ5vF5iLtnK0OB,3,0
435,0.916,https://api.spotify.com/v1/audio-analysis/3SHPTPPnB3M2e4ZdHq0gOd,0.518,308480,0.342,3SHPTPPnB3M2e4ZdHq0gOd,0.459,10,0.116,-9.791,0,0.0261,73.927,4,https://api.spotify.com/v1/tracks/3SHPTPPnB3M2e4ZdHq0gOd,audio_features,spotify:track:3SHPTPPnB3M2e4ZdHq0gOd,0.129,Shearwater,The Snow Leopard,3SHPTPPnB3M2e4ZdHq0gOd,26,0
436,0.888,https://api.spotify.com/v1/audio-analysis/7GPlW2LOxZ72jE8AYKCVMy,0.762,205840,0.193,7GPlW2LOxZ72jE8AYKCVMy,0.914,2,0.109,-21.116,0,0.034,115.969,4,https://api.spotify.com/v1/tracks/7GPlW2LOxZ72jE8AYKCVMy,audio_features,spotify:track:7GPlW2LOxZ72jE8AYKCVMy,0.133,The Breeders,Night of Joy,7GPlW2LOxZ72jE8AYKCVMy,20,0
437,0.792,https://api.spotify.com/v1/audio-analysis/5RlSc9SkmmV1Ma4Hd7TQYZ,0.631,244173,0.566,5RlSc9SkmmV1Ma4Hd7TQYZ,2.34e-05,9,0.108,-10.194,1,0.0473,126.166,4,https://api.spotify.com/v1/tracks/5RlSc9SkmmV1Ma4Hd7TQYZ,audio_features,spotify:track:5RlSc9SkmmV1Ma4Hd7TQYZ,0.631,Conor Oberst,Cape Canaveral,5RlSc9SkmmV1Ma4Hd7TQYZ,25,0
438,0.423,https://api.spotify.com/v1/audio-analysis/77vYwoC7e3pVoPq8BA9CuL,0.605,505773,0.619,77vYwoC7e3pVoPq8BA9CuL,0.313,9,0.0732,-8.971,0,0.0261,133.074,4,https://api.spotify.com/v1/tracks/77vYwoC7e3pVoPq8BA9CuL,audio_features,spotify:track:77vYwoC7e3pVoPq8BA9CuL,0.578,Death Cab for Cutie,I Will Possess Your Heart,77vYwoC7e3pVoPq8BA9CuL,54,0
439,0.205,https://api.spotify.com/v1/audio-analysis/0njyKLS01B9YG6BwnFcVIV,0.652,184400,0.546,0njyKLS01B9YG6BwnFcVIV,5.11e-05,5,0.107,-8.19,0,0.0433,129.931,4,https://api.spotify.com/v1/tracks/0njyKLS01B9YG6BwnFcVIV,audio_features,spotify:track:0njyKLS01B9YG6BwnFcVIV,0.448,WHY?,These Few Presidents,0njyKLS01B9YG6BwnFcVIV,1,0
440,0.0401,https://api.spotify.com/v1/audio-analysis/2016zoJ6TxYzqjwQNMh3kw,0.533,331800,0.783,2016zoJ6TxYzqjwQNMh3kw,0.0,9,0.109,-4.992,1,0.0314,109.899,4,https://api.spotify.com/v1/tracks/2016zoJ6TxYzqjwQNMh3kw,audio_features,spotify:track:2016zoJ6TxYzqjwQNMh3kw,0.702,Okkervil River,Lost Coastlines,2016zoJ6TxYzqjwQNMh3kw,49,0
441,0.0497,https://api.spotify.com/v1/audio-analysis/268EGublLtgliQT5kCs6fy,0.51,264667,0.709,268EGublLtgliQT5kCs6fy,1.82e-05,7,0.111,-7.015,1,0.0989,151.148,4,https://api.spotify.com/v1/tracks/268EGublLtgliQT5kCs6fy,audio_features,spotify:track:268EGublLtgliQT5kCs6fy,0.385,Okkervil River,Our Life is Not a Movie or Maybe,268EGublLtgliQT5kCs6fy,33,0
442,0.486,https://api.spotify.com/v1/audio-analysis/7cDMIY7qucVBlxCcFKOQec,0.35,282627,0.59,7cDMIY7qucVBlxCcFKOQec,0.000778,2,0.107,-7.076,1,0.0389,102.336,4,https://api.spotify.com/v1/tracks/7cDMIY7qucVBlxCcFKOQec,audio_features,spotify:track:7cDMIY7qucVBlxCcFKOQec,0.457,Okkervil River,For Real,7cDMIY7qucVBlxCcFKOQec,3,0
443,0.884,https://api.spotify.com/v1/audio-analysis/1VpjI5GX1aIb2utb1uUGez,0.381,323373,0.247,1VpjI5GX1aIb2utb1uUGez,0.000212,10,0.117,-10.677,1,0.0307,98.123,4,https://api.spotify.com/v1/tracks/1VpjI5GX1aIb2utb1uUGez,audio_features,spotify:track:1VpjI5GX1aIb2utb1uUGez,0.206,Okkervil River,A Stone,1VpjI5GX1aIb2utb1uUGez,1,0
444,0.97,https://api.spotify.com/v1/audio-analysis/3Zw2Z6sassVFmXThqOFL61,0.335,207333,0.0148,3Zw2Z6sassVFmXThqOFL61,0.000293,10,0.642,-24.124,1,0.0367,74.478,4,https://api.spotify.com/v1/tracks/3Zw2Z6sassVFmXThqOFL61,audio_features,spotify:track:3Zw2Z6sassVFmXThqOFL61,0.137,Nina Simone,The Twelfth Of Never - Live At Carnegie Hall; 2004 Remastered Version,3Zw2Z6sassVFmXThqOFL61,7,0
445,0.0964,https://api.spotify.com/v1/audio-analysis/19K3lUMJmOdeuOBTrbLm19,0.549,250773,0.859,19K3lUMJmOdeuOBTrbLm19,2.36e-05,5,0.322,-3.993,1,0.0361,77.013,4,https://api.spotify.com/v1/tracks/19K3lUMJmOdeuOBTrbLm19,audio_features,spotify:track:19K3lUMJmOdeuOBTrbLm19,0.69,MGMT,Weekend Wars,19K3lUMJmOdeuOBTrbLm19,54,0
446,0.833,https://api.spotify.com/v1/audio-analysis/5k7VKj1Xwy5DjO4B0PdAOb,0.537,255387,0.342,5k7VKj1Xwy5DjO4B0PdAOb,0.6,4,0.0856,-9.785,1,0.0338,128.331,3,https://api.spotify.com/v1/tracks/5k7VKj1Xwy5DjO4B0PdAOb,audio_features,spotify:track:5k7VKj1Xwy5DjO4B0PdAOb,0.156,Radiohead,Nude,5k7VKj1Xwy5DjO4B0PdAOb,60,0
447,0.00263,https://api.spotify.com/v1/audio-analysis/2ETVmY98Ht2nusJnFrf3Rt,0.591,192440,0.989,2ETVmY98Ht2nusJnFrf3Rt,0.812,6,0.143,-4.216,1,0.118,142.999,4,https://api.spotify.com/v1/tracks/2ETVmY98Ht2nusJnFrf3Rt,audio_features,spotify:track:2ETVmY98Ht2nusJnFrf3Rt,0.493,Mark Ronson,God Put a Smile on Your Face,2ETVmY98Ht2nusJnFrf3Rt,36,0
448,0.0803,https://api.spotify.com/v1/audio-analysis/4pe0vq8RVlDHW6tbYHeRqx,0.781,245227,0.773,4pe0vq8RVlDHW6tbYHeRqx,6.9e-05,8,0.0654,-4.485,1,0.0567,103.103,4,https://api.spotify.com/v1/tracks/4pe0vq8RVlDHW6tbYHeRqx,audio_features,spotify:track:4pe0vq8RVlDHW6tbYHeRqx,0.606,Mark Ronson,Toxic - Version Revisited,4pe0vq8RVlDHW6tbYHeRqx,38,0
449,0.929,https://api.spotify.com/v1/audio-analysis/4kOy7M6eT5kYJCZxh0c6Lh,0.419,270960,0.486,4kOy7M6eT5kYJCZxh0c6Lh,0.461,9,0.0988,-9.421,0,0.0318,74.924,4,https://api.spotify.com/v1/tracks/4kOy7M6eT5kYJCZxh0c6Lh,audio_features,spotify:track:4kOy7M6eT5kYJCZxh0c6Lh,0.249,Portishead,The Rip,4kOy7M6eT5kYJCZxh0c6Lh,52,0
450,0.0135,https://api.spotify.com/v1/audio-analysis/4CQPDA0aTZ1XtPhQFeRSeP,0.562,286440,0.574,4CQPDA0aTZ1XtPhQFeRSeP,0.00175,11,0.111,-6.134,1,0.0407,105.115,4,https://api.spotify.com/v1/tracks/4CQPDA0aTZ1XtPhQFeRSeP,audio_features,spotify:track:4CQPDA0aTZ1XtPhQFeRSeP,0.0646,Portishead,Machine Gun,4CQPDA0aTZ1XtPhQFeRSeP,42,0
